gesetzKuerzel;gesetzName;paragraf;absatz;titel;inhalt;mangelVorgefunden;rechtsgrundlage;handlungsaufforderung
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 28a;;Beurteilung der Arbeitsbedingungen;Vor Beginn der Beschäftigung Jugendlicher und bei wesentlicher Änderung der Arbeitsbedingungen hat der Arbeitgeber die mit der Beschäftigung verbundenen Gefährdungen Jugendlicher zu beurteilen. Im übrigen gelten die Vorschriften des Arbeitsschutzgesetzes.;Zum Zeitpunkt der Besichtigung wurde festgestellt, dass für jugendliche Beschäftigte vor Beginn der Beschäftigung oder bei wesentlicher Änderung der Arbeitsbedingungen keine Gefährdungsbeurteilung hinsichtlich der spezifischen Gefährdungen Jugendlicher durchgeführt wurde.;Gemäß § 27 Abs. 1 Jugendarbeitsschutzgesetz (JArbSchG) hat der Arbeitgeber vor Beginn der Beschäftigung Jugendlicher und bei wesentlicher Änderung der Arbeitsbedingungen die mit der Beschäftigung verbundenen Gefährdungen Jugendlicher zu beurteilen. Im übrigen gelten die Vorschriften des Arbeitsschutzgesetzes.;Ich bitte Sie sicherzustellen, dass vor der Beschäftigung von Jugendlichen sowie bei wesentlichen Änderungen der Arbeitsbedingungen jeweils eine ordnungsgemäße Gefährdungsbeurteilung bezüglich der spezifischen Gefährdungen Jugendlicher durchgeführt und dokumentiert wird.
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 29;1;Unterweisung über Gefahren;(1) Der Arbeitgeber hat die Jugendlichen vor Beginn der Beschäftigung und bei wesentlicher Änderung der Arbeitsbedingungen über die Unfall- und Gesundheitsgefahren, denen sie bei der Beschäftigung ausgesetzt sind, sowie über die Einrichtungen und Maßnahmen zur Abwendung dieser Gefahren zu unterweisen. Er hat die Jugendlichen vor der erstmaligen Beschäftigung an Maschinen oder gefährlichen Arbeitsstellen oder mit Arbeiten, bei denen sie mit gesundheitsgefährdenden Stoffen in Berührung kommen, über die besonderen Gefahren dieser Arbeiten sowie über das bei ihrer Verrichtung erforderliche Verhalten zu unterweisen.;Zum Zeitpunkt der Besichtigung wurde festgestellt, dass jugendliche Beschäftigte vor Aufnahme der Tätigkeit, bei wesentlichen Arbeitsänderungen oder vor Arbeiten an Maschinen, Gefahrenstellen und mit gesundheitsgefährdenden Stoffen nicht oder unzureichend unterwiesen wurden.;Gemäß § 28 Abs. 1 Jugendarbeitsschutzgesetz (JArbSchG) hat der Arbeitgeber die Jugendlichen vor Beginn der Beschäftigung und bei wesentlicher Änderung der Arbeitsbedingungen über die Unfall- und Gesundheitsgefahren, denen sie bei der Beschäftigung ausgesetzt sind, sowie über die Einrichtungen und Maßnahmen zur Abwendung dieser Gefahren zu unterweisen. Er hat die Jugendlichen vor der erstmaligen Beschäftigung an Maschinen oder gefährlichen Arbeitsstellen oder mit Arbeiten, bei denen sie mit gesundheitsgefährdenden Stoffen in Berührung kommen, über die besonderen Gefahren dieser Arbeiten sowie über das bei ihrer Verrichtung erforderliche Verhalten zu unterweisen.;Ich bitte Sie sicherzustellen, dass jugendliche Beschäftigte vor der Aufnahme ihrer Tätigkeit sowie bei den gesetzlich genannten Anlässen vollständig und nachweislich über alle relevanten Unfall- und Gesundheitsgefahren sowie das erforderliche Verhalten unterwiesen werden.
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 29;2;Unterweisung über Gefahren;(2) Die Unterweisungen sind in angemessenen Zeitabständen, mindestens aber halbjährlich, zu wiederholen.;Im Rahmen der Besichtigung wurde festgestellt, dass die vorgeschriebenen Wiederholungsunterweisungen für jugendliche Beschäftigte nicht in dem gesetzlich geforderten halbjährlichen Intervall durchgeführt wurden.;Gemäß § 28 Abs. 2 Jugendarbeitsschutzgesetz (JArbSchG) sind die Unterweisungen in angemessenen Zeitabständen, mindestens aber halbjährlich, zu wiederholen.;Ich bitte Sie sicherzustellen, dass die Unterweisungen für jugendliche Beschäftigte in den vorgeschriebenen Zeitabständen, mindestens jedoch halbjährlich, regelmäßig wiederholt werden.
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 29;3;Unterweisung über Gefahren;(3) Der Arbeitgeber beteiligt die Betriebsärzte und die Fachkräfte für Arbeitssicherheit an der Planung, Durchführung und Überwachung der für die Sicherheit und den Gesundheitsschutz bei der Beschäftigung Jugendlicher geltenden Vorschriften.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 30;1;Häusliche Gemeinschaft;(1) Hat der Arbeitgeber einen Jugendlichen in die häusliche Gemeinschaft aufgenommen, so muß er 1. ihm eine Unterkunft zur Verfügung stellen und dafür sorgen, daß sie so beschaffen, ausgestattet und belegt ist und so benutzt wird, daß die Gesundheit des Jugendlichen nicht beeinträchtigt wird, und 2. ihm bei einer Erkrankung, jedoch nicht über die Beendigung der Beschäftigung hinaus, die erforderliche Pflege und ärztliche Behandlung zuteil werden lassen, soweit diese nicht von einem Sozialversicherungsträger geleistet wird.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 30;2;Häusliche Gemeinschaft;(2) Die Aufsichtsbehörde kann im Einzelfall anordnen, welchen Anforderungen die Unterkunft (Absatz 1 Nr. 1) und die Pflege bei Erkrankungen (Absatz 1 Nr. 2) genügen müssen.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 31;1;Züchtigungsverbot, Verbot der Abgabe von Alkohol und Tabak;(1) Wer Jugendliche beschäftigt oder im Rahmen eines Rechtsverhältnisses im Sinne des § 1 beaufsichtigt, anweist oder ausbildet, darf sie nicht körperlich züchtigen.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 31;2;Züchtigungsverbot, Verbot der Abgabe von Alkohol und Tabak;(2) Wer Jugendliche beschäftigt, muß sie vor körperlicher Züchtigung und Mißhandlung und vor sittlicher Gefährdung durch andere bei ihm Beschäftigte und durch Mitglieder seines Haushalts an der Arbeitsstätte und in seinem Haus schützen. Soweit deren Abgabe nach § 9 Absatz 1 oder § 10 Absatz 1 und 4 des Jugendschutzgesetzes verboten ist, darf der Arbeitgeber Jugendlichen keine alkoholischen Getränke, Tabakwaren oder anderen dort genannten Erzeugnisse geben.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 32;1;Erstuntersuchung;(1) Ein Jugendlicher, der in das Berufsleben eintritt, darf nur beschäftigt werden, wenn 1. er innerhalb der letzten vierzehn Monate von einem Arzt untersucht worden ist (Erstuntersuchung) und 2. dem Arbeitgeber eine von diesem Arzt ausgestellte Bescheinigung vorliegt.;Zum Zeitpunkt der Besichtigung wurde festgestellt, dass ein in das Berufsleben eintretender Jugendlicher beschäftigt wurde, obwohl keine ärztliche Erstuntersuchung innerhalb der letzten vierzehn Monate stattgefunden hat oder dem Arbeitgeber keine entsprechende ärztliche Bescheinigung vorlag.;Gemäß § 32 Abs. 1 Jugendarbeitsschutzgesetz (JArbSchG) darf ein Jugendlicher, der in das Berufsleben eintritt, nur beschäftigt werden, wenn 1. er innerhalb der letzten vierzehn Monate von einem Arzt untersucht worden ist (Erstuntersuchung) und 2. dem Arbeitgeber eine von diesem Arzt ausgestellte Bescheinigung vorliegt.;Ich bitte Sie sicherzustellen, dass die gesetzlich vorgeschriebene Erstuntersuchung für in das Berufsleben eintretende Jugendliche rechtzeitig durchgeführt wird und dem Arbeitgeber die entsprechende ärztliche Bescheinigung vor Aufnahme der Beschäftigung vorliegt.
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 32;2;Erstuntersuchung;(2) Absatz 1 gilt nicht für eine nur geringfügige oder eine nicht länger als zwei Monate dauernde Beschäftigung mit leichten Arbeiten, von denen keine gesundheitlichen Nachteile für den Jugendlichen zu befürchten sind.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 33;1;Erste Nachuntersuchung;(1) Ein Jahr nach Aufnahme der ersten Beschäftigung hat sich der Arbeitgeber die Bescheinigung eines Arztes darüber vorlegen zu lassen, daß der Jugendliche nachuntersucht worden ist (erste Nachuntersuchung). Die Nachuntersuchung darf nicht länger als drei Monate zurückliegen. Der Arbeitgeber soll den Jugendlichen neun Monate nach Aufnahme der ersten Beschäftigung nachdrücklich auf den Zeitpunkt, bis zu dem der Jugendliche ihm die ärztliche Bescheinigung nach Satz 1 vorzulegen hat, hinweisen und ihn auffordern, die Nachuntersuchung bis dahin durchführen zu lassen.;Zum Zeitpunkt der Besichtigung wurde festgestellt, dass dem Arbeitgeber ein Jahr nach Aufnahme der ersten Beschäftigung eines jugendlichen Arbeitnehmers keine Bescheinigung über die ärztliche Nachuntersuchung vorlag oder der erforderliche Nachweis bzw. der rechtzeitige Hinweis an den Jugendlichen unterblieben ist.;Gemäß § 33 Abs. 1 Jugendarbeitsschutzgesetz (JArbSchG) hat sich der Arbeitgeber ein Jahr nach Aufnahme der ersten Beschäftigung die Bescheinigung eines Arztes darüber vorlegen zu lassen, daß der Jugendliche nachuntersucht worden ist (erste Nachuntersuchung). Die Nachuntersuchung darf nicht länger als drei Monate zurückliegen. Der Arbeitgeber soll den Jugendlichen neun Monate nach Aufnahme der ersten Beschäftigung nachdrücklich auf den Zeitpunkt, bis zu dem der Jugendliche ihm die ärztliche Bescheinigung nach Satz 1 vorzulegen hat, hinweisen und ihn auffordern, die Nachuntersuchung bis dahin durchführen zu lassen.;Ich bitte Sie sicherzustellen, dass die gesetzlich vorgeschriebene erste Nachuntersuchung nach einem Jahr Beschäftigung fristgerecht durchgeführt wird, dem Arbeitgeber die entsprechende Bescheinigung vorliegt und der jugendliche Beschäftigte nach neun Monaten nachdrücklich darauf hingewiesen sowie aufgefordert wird.
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 33;2;Erste Nachuntersuchung;(2) Legt der Jugendliche die Bescheinigung nicht nach Ablauf eines Jahres vor, hat ihn der Arbeitgeber innerhalb eines Monats unter Hinweis auf das Beschäftigungsverbot nach Absatz 3 schriftlich aufzufordern, ihm die Bescheinigung vorzulegen. Je eine Durchschrift des Aufforderungsschreibens hat der Arbeitgeber dem Personensorgeberechtigten und dem Betriebs- oder Personalrat zuzusenden.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 33;3;Erste Nachuntersuchung;(3) Der Jugendliche darf nach Ablauf von 14 Monaten nach Aufnahme der ersten Beschäftigung nicht weiterbeschäftigt werden, solange er die Bescheinigung nicht vorgelegt hat.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 34;;Weitere Nachuntersuchungen;Nach Ablauf jedes weiteren Jahres nach der ersten Nachuntersuchung kann sich der Jugendliche erneut nachuntersuchen lassen (weitere Nachuntersuchungen). Der Arbeitgeber soll ihn auf diese Möglichkeit rechtzeitig hinweisen und darauf hinwirken, daß der Jugendliche ihm die Bescheinigung über die weitere Nachuntersuchung vorlegt.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 35;1;Außerordentliche Nachuntersuchung;(1) Der Arzt soll eine außerordentliche Nachuntersuchung anordnen, wenn eine Untersuchung ergibt, daß 1. ein Jugendlicher hinter dem seinem Alter entsprechenden Entwicklungsstand zurückgeblieben ist, 2. gesundheitliche Schwächen oder Schäden vorhanden sind, 3. die Auswirkungen der Beschäftigung auf die Gesundheit oder Entwicklung des Jugendlichen noch nicht zu übersehen sind.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 35;2;Außerordentliche Nachuntersuchung;(2) Die in § 33 Abs. 1 festgelegten Fristen werden durch die Anordnung einer außerordentlichen Nachuntersuchung nicht berührt.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 36;;Ärztliche Untersuchungen und Wechsel des Arbeitgebers;Wechselt der Jugendliche den Arbeitgeber, so darf ihn der neue Arbeitgeber erst beschäftigen, wenn ihm die Bescheinigung über die Erstuntersuchung (§ 32 Abs. 1) und, falls seit der Aufnahme der Beschäftigung ein Jahr vergangen ist, die Bescheinigung über die erste Nachuntersuchung (§ 33) vorliegen.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 37;1;Inhalt und Durchführung der ärztlichen Untersuchungen;(1) Die ärztlichen Untersuchungen haben sich auf den Gesundheits- und Entwicklungsstand und die körperliche Beschaffenheit, die Nachuntersuchungen außerdem auf die Auswirkungen der Beschäftigung auf Gesundheit und Entwicklung des Jugendlichen zu erstrecken.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 37;2;Inhalt und Durchführung der ärztlichen Untersuchungen;(2) Der Arzt hat unter Berücksichtigung der Krankheitsvorgeschichte des Jugendlichen auf Grund der Untersuchungen zu beurteilen, 1. ob die Gesundheit oder die Entwicklung des Jugendlichen durch die Ausführung bestimmter Arbeiten oder durch die Beschäftigung während bestimmter Zeiten gefährdet wird, 2. ob besondere der Gesundheit dienende Maßnahmen einschließlich Maßnahmen zur Verbesserung des Impfstatus erforderlich sind, 3. ob eine außerordentliche Nachuntersuchung (§ 35 Abs. 1) erforderlich ist.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 37;3;Inhalt und Durchführung der ärztlichen Untersuchungen;(3) Der Arzt hat schriftlich festzuhalten: 1. den Untersuchungsbefund, 2. die Arbeiten, durch deren Ausführung er die Gesundheit oder die Entwicklung des Jugendlichen für gefährdet hält, 3. die besonderen der Gesundheit dienenden Maßnahmen einschließlich Maßnahmen zur Verbesserung des Impfstatus, 4. die Anordnung einer außerordentlichen Nachuntersuchung (§ 35 Abs. 1).;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 38;;Ergänzungsuntersuchung;Kann der Arzt den Gesundheits- und Entwicklungsstand des Jugendlichen nur beurteilen, wenn das Ergebnis einer Ergänzungsuntersuchung durch einen anderen Arzt oder einen Zahnarzt vorliegt, so hat er die Ergänzungsuntersuchung zu veranlassen und ihre Notwendigkeit schriftlich zu begründen.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 39;1;Mitteilung, Bescheinigung;(1) Der Arzt hat dem Personensorgeberechtigten schriftlich mitzuteilen: 1. das wesentliche Ergebnis der Untersuchung, 2. die Arbeiten, durch deren Ausführung er die Gesundheit oder die Entwicklung des Jugendlichen für gefährdet hält, 3. die besonderen der Gesundheit dienenden Maßnahmen einschließlich Maßnahmen zur Verbesserung des Impfstatus, 4. die Anordnung einer außerordentlichen Nachuntersuchung (§ 35 Abs. 1).;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 39;2;Mitteilung, Bescheinigung;(2) Der Arzt hat eine für den Arbeitgeber bestimmte Bescheinigung darüber auszustellen, daß die Untersuchung stattgefunden hat und darin die Arbeiten zu vermerken, durch deren Ausführung er die Gesundheit oder die Entwicklung des Jugendlichen für gefährdet hält.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 40;1;Bescheinigung mit Gefährdungsvermerk;(1) Enthält die Bescheinigung des Arztes (§ 39 Abs. 2) einen Vermerk über Arbeiten, durch deren Ausführung er die Gesundheit oder die Entwicklung des Jugendlichen für gefährdet hält, so darf der Jugendliche mit solchen Arbeiten nicht beschäftigt werden.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 40;2;Bescheinigung mit Gefährdungsvermerk;(2) Die Aufsichtsbehörde kann die Beschäftigung des Jugendlichen mit den in der Bescheinigung des Arztes (§ 39 Abs. 2) vermerkten Arbeiten im Einvernehmen mit einem Arzt zulassen und die Zulassung mit Auflagen verbinden.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 41;1;Aufbewahren der ärztlichen Bescheinigungen;(1) Der Arbeitgeber hat die ärztlichen Bescheinigungen bis zur Beendigung der Beschäftigung, längstens jedoch bis zur Vollendung des 18. Lebensjahrs des Jugendlichen aufzubewahren und der Aufsichtsbehörde sowie der Berufsgenossenschaft auf Verlangen zur Einsicht vorzulegen oder einzusenden.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 41;2;Aufbewahren der ärztlichen Bescheinigungen;(2) Scheidet der Jugendliche aus dem Beschäftigungsverhältnis aus, so hat ihm der Arbeitgeber die Bescheinigungen auszuhändigen.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 42;;Eingreifen der Aufsichtsbehörde;Die Aufsichtsbehörde hat, wenn die dem Jugendlichen übertragenen Arbeiten Gefahren für seine Gesundheit befürchten lassen, dies dem Personensorgeberechtigten und dem Arbeitgeber mitzuteilen und den Jugendlichen aufzufordern, sich durch einen von ihr ermächtigten Arzt untersuchen zu lassen.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 43;;Freistellung für Untersuchungen;Der Arbeitgeber hat den Jugendlichen für die Durchführung der ärztlichen Untersuchungen nach diesem Abschnitt freizustellen. Ein Entgeltausfall darf hierdurch nicht eintreten.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 44;;Kosten der Untersuchungen;Die Kosten der Untersuchungen trägt das Land.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 45;1;Gegenseitige Unterrichtung der Ärzte;(1) Die Ärzte, die Untersuchungen nach diesem Abschnitt vorgenommen haben, müssen, wenn der Personensorgeberechtigte und der Jugendliche damit einverstanden sind, 1. dem staatlichen Gewerbearzt, 2. dem Arzt, der einen Jugendlichen nach diesem Abschnitt nachuntersucht, auf Verlangen die Aufzeichnungen über die Untersuchungsbefunde zur Einsicht aushändigen.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 45;2;Gegenseitige Unterrichtung der Ärzte;(2) Unter den Voraussetzungen des Absatzes 1 kann der Amtsarzt des Gesundheitsamts einem Arzt, der einen Jugendlichen nach diesem Abschnitt untersucht, Einsicht in andere in seiner Dienststelle vorhandene Unterlagen über Gesundheit und Entwicklung des Jugendlichen gewähren.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 46;1;Ermächtigungen;(1) Das Bundesministerium für Arbeit und Soziales kann zum Zweck einer gleichmäßigen und wirksamen gesundheitlichen Betreuung durch Rechtsverordnung mit Zustimmung des Bundesrates Vorschriften über die Durchführung der ärztlichen Untersuchungen und über die für die Aufzeichnungen der Untersuchungsbefunde, die Bescheinigungen und Mitteilungen zu verwendenden Vordrucke erlassen.;;;
JArbSchG;Gesetz zum Schutze der arbeitenden Jugend;§ 46;2;Ermächtigungen;(2) Die Landesregierung kann durch Rechtsverordnung 1. zur Vermeidung von mehreren Untersuchungen innerhalb eines kurzen Zeitraums aus verschiedenen Anlässen bestimmen, daß die Untersuchungen nach den §§ 32 bis 34 zusammen mit Untersuchungen nach anderen Vorschriften durchzuführen sind, und hierbei von der Frist des § 32 Abs. 1 Nr. 1 bis zu drei Monaten abweichen, 2. zur Vereinfachung der Abrechnung a) Pauschbeträge für die Kosten der ärztlichen Untersuchungen im Rahmen der geltenden Gebührenordnungen festsetzen, b) Vorschriften über die Erstattung der Kosten beim Zusammentreffen mehrerer Untersuchungen nach Nummer 1 erlassen.;;;
